id,color,flex,length,tensity,N
7004,3,45,69,189,12
7005,3,37,64,240,11
7006,4,40,62,215,12
7007,4,35,67,213,12
7008,2,37,61,189,10
7009,4,37,62,211,12
7010,1,35,63,187,9
7011,2,50,55,119,8
7012,3,42,58,203,11
7013,3,47,48,145,9
7016,3,47,56,169,10
7017,3,44,60,203,11
7018,2,41,61,170,10
7019,3,40,59,190,11
7020,3,40,61,190,11
7021,2,46,45,148,8
7022,3,39,46,154,8
7023,3,37,65,240,12
7024,4,39,64,229,12
7025,4,40,62,224,12
7026,4,39,61,223,12
7027,4,40,62,213,12
7028,4,36,58,177,11
7030,1,39,59,165,8
7031,2,39,53,118,8
7032,2,41,61,186,10
7033,3,42,44,135,8
7034,3,42,60,175,11
7035,3,38,62,177,11
7036,3,38,53,164,9
7037,1,40,60,190,10
7038,4,33,66,192,12
7039,2,46,51,143,8
7040,3,38,60,196,11
7041,4,38,60,181,11
7042,3,45,60,182,11
7043,4,36,64,209,12
7044,3,50,54,149,10
7045,1,34,54,158,8
7046,2,34,60,195,10
7047,3,49,53,158,10
7048,4,45,62,225,12
7049,3,38,65,234,12
7050,3,42,58,166,10
7051,4,39,61,213,12
7052,4,43,62,194,12
7053,4,43,63,218,12
7054,3,38,58,192,10
7055,3,37,62,220,11
7056,3,42,55,182,10
7057,4,41,63,243,12
7058,2,39,62,171,10
7059,3,42,60,181,11
7061,4,39,62,203,12
7063,2,42,56,196,10
7064,4,42,61,233,12
7065,2,41,59,180,10
7066,1,34,57,180,8
7067,2,37,58,195,10
7068,3,57,56,161,10
7069,2,34,52,177,9
7070,4,36,60,198,11
7071,4,38,62,216,12
7072,3,38,58,190,10
7073,3,38,61,210,11
7074,3,41,60,203,11
7075,4,42,61,218,12
7076,3,44,52,182,10
7078,2,37,59,196,10
7079,4,37,62,221,12
7080,3,40,61,205,11
7081,4,41,61,216,12
7082,1,36,63,189,10
7083,2,33,64,196,10
7084,1,33,57,212,9
7085,3,42,61,185,11
7086,4,56,62,224,13
7087,3,58,65,257,13
7088,4,33,62,255,NA
7089,4,42,61,232,NA
7090,3,44,67,253,12
7091,4,41,67,251,13
7092,3,45,64,300,12
7093,4,46,63,244,12
7094,3,42,64,301,12
7095,3,39,57,155,10
7096,2,46,48,154,8
7097,2,37,57,112,9
7098,3,44,64,300,12
7099,2,37,58,153,9
7100,2,42,61,189,11
7101,2,58,55,173,10
7102,3,41,58,170,10
7103,3,40,68,241,12
7104,2,44,64,152,10
7105,2,40,57,196,10
7106,1,43,57,141,9
7107,4,40,63,231,12
7108,4,40,62,212,12
7109,3,33,60,220,11
7110,2,32,63,228,11
7111,2,41,60,181,10
7112,3,38,59,197,11
7113,3,36,62,192,11
7114,2,37,62,181,10
7115,4,38,61,221,12
7116,4,45,60,202,12
7117,4,42,61,206,12
7118,3,42,59,188,11
7119,4,43,63,225,12
7120,3,37,61,186,11
7121,3,39,59,195,11
7122,2,31,57,179,9
7123,3,39,61,196,11
7124,2,36,59,202,10
7125,4,46,64,269,13
7126,4,45,61,259,12
7127,4,48,62,241,12
7128,4,46,63,280,13
7129,3,45,53,152,9
7130,2,42,50,122,8
7131,3,43,63,225,12
7132,4,45,63,260,12
7133,3,34,58,175,10
7135,3,39,60,204,11
7138,2,31,48,107,8
7139,2,39,60,184,10
7140,2,39,56,184,9
7141,3,37,62,224,11
7142,4,42,61,282,12
7143,3,43,60,209,11
7144,3,36,61,214,11
7145,4,44,65,297,13
7146,4,49,63,246,13
7147,3,44,65,240,12
7148,4,45,62,232,12
7150,3,46,67,249,12
7151,4,46,64,268,13
7152,1,27,44,180,8
7153,4,47,63,240,12
7154,4,37,64,305,13
7155,4,47,65,234,12
7156,2,34,62,217,10
7157,4,43,65,253,12
7158,4,43,62,202,12
7159,4,41,61,207,12
7160,2,37,59,198,10
7161,4,44,64,241,12
7162,3,40,58,205,11
7163,3,40,56,202,10
7164,3,38,59,199,11
7165,1,41,56,183,9
7166,2,43,61,169,10
7167,2,37,58,177,10
7168,4,41,61,205,12
7169,4,40,62,220,12
7170,3,45,63,210,12
7171,2,50,60,168,10
7172,3,36,62,202,11
7173,3,39,60,202,11
7174,1,49,62,176,10
7175,3,40,60,185,11
7176,3,40,60,199,11
7177,2,43,60,177,10
7178,2,35,60,183,10
7179,2,33,57,160,9
7180,3,35,61,208,11
7181,2,32,53,176,9
7182,2,35,58,192,10
7183,3,37,61,210,11
7184,2,34,60,200,10
7185,3,41,67,203,11
7186,2,38,60,214,10
7187,3,52,61,170,11
7188,1,32,57,189,9
7189,3,37,55,165,10
7190,3,40,61,207,11
7192,1,40,58,150,9
7193,2,44,58,171,10
7194,3,38,60,167,10
7195,3,44,60,186,11
7196,2,35,58,188,10
7197,3,39,62,201,11
7198,3,36,62,199,11
7199,2,43,53,100,8
7200,2,36,58,174,10
7201,3,40,55,191,10
7202,4,42,61,208,12
7203,3,33,59,186,10
7204,3,39,62,199,11
7205,2,37,58,186,10
7206,3,43,60,189,11
7207,2,39,60,188,10
7208,3,41,60,188,11
7209,2,35,62,155,10
7210,3,34,61,210,11
7211,3,37,63,158,11
7217,2,39,62,202,11
7218,3,44,55,156,10
7219,2,43,54,181,9
7220,2,39,62,192,10
7221,3,38,65,214,11
7222,4,36,68,244,12
7223,3,38,55,169,10
7224,4,38,69,233,13
7225,3,35,61,236,11
7228,3,39,60,204,11
7229,2,42,61,182,10
7230,2,39,57,188,10
7231,3,41,57,200,11
7232,3,35,60,210,11
7233,3,43,56,219,10
7234,3,38,64,241,12
7235,2,40,57,184,10
7236,3,40,60,279,12
7239,2,38,60,166,10
7240,3,40,56,196,10
7241,4,45,58,263,12
7242,3,41,64,247,12
7243,4,46,62,245,12
7244,3,45,64,255,12
7245,4,33,62,165,11
7246,3,42,57,160,10
7247,4,46,65,224,12
7248,3,43,68,282,13
7249,3,45,64,263,12
7250,3,35,61,207,11
7251,3,37,60,209,11
7252,3,39,60,201,11
7253,3,38,60,193,11
7254,3,39,62,210,11
7255,3,41,61,212,11
7256,2,35,59,204,10
7257,3,37,60,200,11
7258,4,46,61,190,12
7259,3,38,61,204,11
7260,2,43,60,196,10
7261,3,34,58,187,10
7262,3,35,60,210,11
7263,3,38,64,247,12
7264,4,43,63,251,12
7265,3,45,66,259,12
7266,3,44,63,297,12
7268,4,44,64,257,12
7269,2,32,63,220,10
7270,2,37,61,150,10
7271,2,33,63,183,10
7272,3,34,61,197,11
7273,1,32,63,252,10
7274,3,35,61,182,11
7275,4,41,61,264,12
7276,4,44,64,250,12
7277,3,43,66,287,13
7278,2,40,63,193,10
7279,2,37,61,195,10
7280,4,45,61,247,12
7281,4,43,65,255,12
7282,4,42,60,268,12
7283,3,36,61,176,11
7284,3,37,63,190,11
7285,4,46,60,290,13
7286,2,37,60,194,10
7287,4,42,64,245,NA
7289,4,43,63,255,12
7290,2,38,61,208,11
7291,2,49,59,172,10
7292,2,51,60,182,11
7293,2,44,61,191,11
7294,2,32,46,153,NA
7295,3,47,62,216,12
7297,3,40,61,218,11
7298,3,39,59,196,11
7299,4,39,62,221,12
7300,3,42,60,201,11
7301,3,40,61,193,11
7303,3,35,61,184,11
7305,3,38,61,197,11
7306,3,37,61,201,11
7307,3,41,60,203,11
7308,2,39,62,196,11
7309,4,43,61,217,12
7310,3,37,60,196,11
7311,3,39,59,195,11
7312,3,36,61,219,11
7313,2,45,59,175,10
7314,3,40,60,201,11
7315,4,38,61,236,12
7316,3,38,60,214,11
7317,3,36,61,209,11
7318,2,34,62,215,10
7319,3,39,59,193,11
7320,3,40,60,201,11
7321,3,44,62,203,11
7322,3,40,59,212,11
7323,1,34,59,204,9
7326,3,41,60,193,11
7327,4,42,65,251,12
7328,3,46,59,173,11
7329,4,42,61,237,12
7330,4,42,61,193,12
7331,2,47,56,223,10
7332,4,51,67,232,13
7333,2,36,65,216,11
7334,4,53,61,263,13
7335,4,62,62,231,13
7336,3,44,65,258,12
7337,4,40,68,269,13
7338,1,45,60,226,NA
7339,3,37,70,296,13
7340,3,38,63,258,12
7341,3,36,61,181,11
7342,3,34,60,172,10
7343,3,43,61,208,11
7344,3,30,61,207,11
7345,1,33,58,212,9
7346,3,37,62,197,11
7347,3,34,62,208,11
7348,3,34,61,159,10
7349,3,37,61,203,11
7350,3,36,62,189,11
7351,2,48,60,163,10
7352,4,49,67,280,13
7353,4,33,61,184,11
7354,4,47,67,300,NA
7355,3,36,62,208,11
7356,4,41,60,199,11
7357,4,47,63,237,12
7358,3,38,67,270,12
7359,3,35,61,203,11
7360,3,38,60,206,11
7361,3,43,58,188,11
7362,2,36,57,199,10
7363,3,43,59,210,11
7364,4,47,67,297,13
7365,1,30,63,204,9
7366,3,48,63,199,12
7368,2,38,57,109,9
7369,3,47,63,151,11
7370,4,43,63,260,12
7371,3,35,61,211,11
7372,2,46,61,174,11
7373,3,41,68,351,13
7374,3,41,69,324,13
7375,3,39,61,203,11
7376,1,37,61,188,9
7377,3,41,66,284,12
7378,4,44,62,232,12
7379,4,44,63,242,12
7380,4,40,62,270,12
7381,4,44,68,270,13
7382,3,44,65,280,12
7383,2,43,55,142,9
7384,4,45,63,260,12
7385,3,46,68,339,13
7387,4,44,62,258,12
7388,3,51,57,143,10
7389,4,55,61,197,12
7390,4,43,63,291,13
7391,1,31,62,211,9
7392,3,48,59,236,11
7393,1,29,63,207,9
7394,1,31,61,280,10
7395,4,47,65,241,13
7396,4,40,64,273,12
7397,4,42,61,383,13
7398,4,40,66,268,13
7399,4,40,65,268,12
7400,4,45,65,239,12
7401,2,36,60,219,10
7402,3,42,65,214,12
7403,4,42,64,267,12
7404,3,38,60,189,11
7405,1,39,62,148,9
7406,2,39,60,190,10
7407,2,33,61,216,10
7408,2,35,58,188,10
7409,3,34,62,225,11
7410,3,37,62,212,11
7411,3,35,59,226,11
7412,3,40,64,230,12
7413,4,38,65,217,12
7414,3,40,59,211,11
7415,3,37,60,205,11
7416,3,38,60,203,11
7417,3,39,61,204,11
7418,3,38,60,197,11
7419,4,39,61,233,12
7420,3,35,61,206,11
7421,2,38,70,196,11
7422,3,38,60,195,11
7423,3,43,61,200,11
7424,3,39,61,211,11
7425,3,39,59,207,11
7426,3,40,58,194,11
7427,4,42,62,220,12
7428,3,39,60,214,11
7429,4,40,61,220,12
7430,2,38,61,193,10
7431,3,42,63,211,11
7432,3,35,54,177,10
7433,3,37,61,209,11
7434,3,42,60,201,11
7435,3,45,54,160,10
7436,3,39,54,143,9
7437,3,41,54,144,9
7438,2,43,61,194,11
7439,4,41,62,228,12
7440,3,36,60,206,11
7441,2,35,55,176,9
7442,3,35,61,204,11
7443,2,35,61,177,10
7444,4,34,66,177,12
7445,2,41,56,136,9
7446,4,40,62,218,12
7447,3,46,57,209,11
7448,4,46,62,218,12
7449,2,35,55,165,9
7450,3,43,61,219,11
7451,4,40,61,210,12
7452,4,37,63,212,12
7453,3,31,65,226,11
7454,3,39,61,198,11
7456,3,40,58,194,11
7457,4,40,64,278,12
7458,3,37,61,201,11
7459,4,42,62,213,12
7460,3,36,62,213,11
7461,3,40,59,209,11
7462,3,37,61,196,11
7463,3,38,60,210,11
7468,4,42,62,218,12
7469,2,38,63,227,11
7470,3,39,60,217,11
7471,3,43,61,205,11
7472,3,35,62,202,11
7473,4,42,63,214,12
7474,3,36,62,206,11
7475,4,39,63,218,12
7476,3,37,60,214,11
7477,2,46,55,134,9
7478,3,40,60,199,11
7479,2,35,59,188,10
7480,3,36,56,174,10
7481,3,44,61,191,11
7482,2,39,59,196,10
7483,3,34,60,214,11
7484,3,45,63,217,12
7485,3,39,60,202,11
7486,4,39,61,222,12
7487,3,42,60,194,11
7489,3,39,60,194,11
7490,3,38,62,207,11
7491,3,40,60,195,11
7492,4,43,61,201,12
7493,3,35,61,203,11
7494,3,37,61,212,11
7495,3,43,64,219,12
7496,3,40,59,194,11
7497,3,39,61,215,11
7498,4,41,62,212,12
7499,2,34,63,152,10
7502,3,38,59,235,11
7503,2,30,61,215,10
7504,2,34,54,165,9
7505,2,35,60,178,10
7506,3,43,61,205,11
7507,4,41,63,213,12
7508,2,37,56,150,9
7509,3,39,56,152,10
7510,3,40,60,182,11
7512,3,39,60,187,11
7513,4,43,58,146,11
7514,2,48,56,202,10
7515,3,46,57,216,11
7516,3,34,62,220,11
7517,3,37,58,136,10
7518,3,42,64,220,12
7519,3,47,57,193,11
7520,3,40,60,189,11
7521,3,37,59,231,11
7522,3,38,61,174,11
7523,3,41,58,165,10
7524,3,47,57,210,11
7529,3,38,60,227,11
7530,4,39,63,225,12
7531,3,37,62,208,11
7532,1,36,56,189,9
7533,3,36,64,193,11
7534,2,38,57,183,10
7535,2,54,49,171,9
7536,2,33,57,175,9
7537,4,45,62,226,12
7538,3,38,60,216,11
7539,3,39,61,193,11
7540,3,43,60,144,10
7541,3,48,59,152,11
7542,2,37,58,160,9
7543,2,49,57,166,10
7544,3,43,59,187,11
7545,4,37,64,274,12
7546,3,34,71,218,12
7547,4,37,68,261,13
7548,3,40,59,238,11
7549,4,42,63,236,12
7550,4,35,68,250,12
7551,2,39,59,157,10
7552,4,41,62,287,12
7553,4,42,63,248,12
7554,4,41,67,235,13
7555,4,49,62,243,12
7556,4,39,69,222,12
7557,4,47,62,246,12
7558,4,48,70,233,13
7559,4,42,63,273,12
7560,3,43,56,190,10
7561,3,30,67,181,11
7562,2,43,57,193,10
7563,4,47,60,198,12
7564,4,41,70,249,13
7565,3,48,52,195,10
7566,4,45,65,245,12
7567,2,54,49,166,9
7568,2,34,60,201,10
7569,3,34,63,192,11
7570,2,43,54,155,8
7571,3,42,58,176,10
7572,4,44,62,240,12
7573,3,40,64,291,12
7574,3,37,61,214,11
7575,3,44,65,267,12
7576,4,43,66,231,13
7577,4,50,64,233,13
7578,3,37,60,250,11
7579,3,45,65,270,12
7580,2,33,56,162,9
7581,3,35,59,183,10
7582,3,39,61,301,12
7583,3,42,61,280,12
7584,3,46,59,164,11
7585,2,44,53,153,9
7586,3,36,52,137,9
7587,2,37,63,188,10
7588,3,45,60,158,11
7589,3,37,55,165,10
7590,3,48,56,142,10
7591,3,46,58,167,11
7592,3,40,61,171,11
7593,3,38,59,202,11
7594,3,47,57,169,11
7595,4,37,63,204,12
7596,3,34,64,231,11
7597,3,33,64,176,11
7598,3,44,58,181,11
7599,3,39,60,221,11
7600,3,42,65,227,12
7601,3,41,61,277,12
7602,3,31,61,197,11
7603,3,45,65,229,12
7604,3,30,67,237,12
7605,1,44,61,169,10
7606,3,37,63,211,11
7607,2,37,60,189,10
7608,3,41,59,198,11
7609,3,34,65,203,11
7610,3,39,65,232,12
7611,3,38,63,201,11
7612,3,32,65,218,11
7613,4,39,61,214,12
7614,3,33,62,214,11
7615,3,37,61,202,11
7616,3,37,62,193,11
7617,3,41,59,215,11
7618,3,40,60,189,11
7619,3,37,61,187,11
7620,3,35,64,208,11
7621,3,34,66,229,12
7622,3,40,59,222,11
7623,3,37,61,210,11
7624,3,35,61,213,11
7625,3,39,61,204,11
7626,3,42,63,228,12
7628,3,41,61,195,11
7629,3,44,64,216,12
7630,3,36,60,205,11
7631,3,48,54,159,10
7632,3,33,63,209,11
7633,2,45,61,184,11
7634,3,41,64,264,12
7635,3,37,63,212,11
7636,3,44,63,220,12
7637,3,38,64,202,11
7638,3,38,61,202,11
7639,1,36,58,168,9
7640,3,42,58,195,11
7641,3,41,57,233,11
7642,3,37,60,210,11
7643,3,37,60,209,11
7644,1,38,55,206,9
7645,3,44,63,215,12
7646,3,38,64,223,11
7647,1,39,59,171,9
7648,3,29,67,251,12
7649,2,32,63,228,11
7650,1,37,58,187,9
7651,2,35,60,170,10
7652,3,37,61,191,11
7653,2,43,61,173,10
7654,2,36,60,198,10
7655,2,32,56,195,9
7656,2,37,60,198,10
7657,2,33,63,226,11
7658,3,39,65,230,12
7659,2,34,61,208,10
7660,3,34,62,224,11
7661,3,37,60,207,11
7662,3,43,57,193,11
7663,3,37,65,248,12
7664,3,38,55,171,10
7665,3,41,60,193,11
7666,2,39,60,193,10
7667,2,34,63,214,11
7668,2,40,60,205,10
7669,4,35,63,231,12
7670,3,45,61,226,12
7671,2,45,61,185,11
7672,4,41,61,213,12
7673,3,33,66,237,12
7674,3,37,65,202,11
7675,3,44,60,215,11
7676,3,39,60,209,11
7677,2,38,61,200,10
7678,1,36,57,177,9
7679,3,42,62,214,11
7680,3,33,63,212,11
7681,2,35,61,210,10
7682,3,35,61,208,11
7683,3,57,54,156,10
7684,1,48,56,168,9
7685,1,24,63,257,10
7686,4,45,59,210,12
7687,3,49,49,160,9
7688,3,37,61,205,11
7689,2,49,49,179,9
7690,3,50,50,130,9
7691,1,24,57,103,8
7692,3,34,62,212,11
7693,4,44,55,196,11
7694,4,42,63,276,12
7695,3,48,58,167,11
7696,3,49,62,250,12
7697,4,43,63,252,12
7698,4,49,65,225,12
7699,4,45,63,273,13
7700,4,43,66,285,13
7701,4,45,62,257,12
7702,2,38,64,154,10
7703,3,38,52,206,10
7704,4,45,63,260,12
7705,3,37,60,229,11
7706,4,42,62,256,12
7707,4,46,67,291,13
7708,4,43,64,243,12
7709,4,44,64,256,12
7710,4,43,63,255,12
7711,4,39,63,251,12
7712,3,39,62,220,11
7713,3,42,64,259,12
7714,3,40,61,206,11
7715,3,39,60,198,11
7717,2,36,59,200,10
7718,3,38,58,215,11
7719,4,40,62,238,12
7720,3,43,58,182,11
7721,3,41,61,184,11
7722,3,34,61,223,11
7723,4,43,62,225,12
7724,2,44,61,193,11
7725,3,34,64,201,11
7726,3,33,61,155,10
7727,3,37,62,219,11
7728,4,45,62,228,12
7729,3,36,60,207,11
7730,4,42,62,229,12
7731,3,41,60,208,11
7732,3,36,58,219,11
7733,3,37,59,204,11
7734,3,40,62,227,11
7735,2,36,60,189,10
7736,3,42,65,290,12
7737,4,44,68,287,13
7738,4,41,62,270,12
7739,3,44,63,248,12
7740,3,41,68,300,13
7741,4,46,68,297,13
7742,3,40,59,195,11
7743,3,38,59,209,11
7744,3,42,66,271,12
7745,3,43,65,279,12
7746,3,42,64,259,12
7747,3,33,63,195,11
7748,3,38,61,177,11
7749,1,35,50,156,8
7750,4,42,63,272,12
7751,3,38,59,197,11
7752,2,44,61,190,11
7753,4,43,66,272,13
7754,3,41,61,248,12
7755,4,43,63,257,12
7756,4,45,65,276,13
7757,4,43,64,246,12
7758,4,44,64,257,12
7759,1,42,65,227,11
7760,2,38,61,202,10
7761,4,47,61,310,13
7762,2,46,60,170,10
7763,2,29,58,167,9
7764,3,44,61,196,11
7765,3,41,69,294,13
7766,4,44,65,231,12
7767,3,41,65,232,12
7768,3,38,61,218,11
7769,3,36,61,201,11
7770,4,42,64,264,12
7771,4,41,62,249,12
7772,4,40,61,276,12
7773,4,39,65,335,13
7774,3,35,61,215,11
7775,3,42,67,255,12
7776,2,36,61,213,10
7777,4,52,65,307,13
7778,4,40,63,260,12
7779,4,47,67,295,13
7780,4,47,63,317,13
7781,1,30,58,176,9
7782,4,52,62,293,13
7783,4,48,65,293,13
7784,2,36,66,255,11
7785,4,42,64,278,13
7786,4,45,68,303,13
7787,2,43,57,161,10
7788,2,43,62,266,11
7789,4,49,65,305,13
7790,1,33,61,275,10
7791,4,46,64,245,12
7792,4,42,67,245,13
7793,1,30,58,101,8
7794,4,43,64,239,12
7795,4,40,70,252,13
7796,2,32,63,228,11
7797,3,36,61,203,11
7798,4,44,65,245,12
7799,3,36,62,215,11
7800,3,43,65,212,12
7801,3,46,60,225,11
7802,2,39,68,201,11
7803,3,40,60,185,11
7804,3,37,61,214,11
7805,3,42,58,189,11
7806,2,57,43,140,8
7807,1,32,63,205,9
7808,3,34,63,196,11
7809,1,41,64,304,11
7810,2,43,62,194,11
7811,3,39,60,185,11
7812,3,37,61,204,11
7813,4,46,63,238,12
7814,3,53,63,244,12
7815,3,40,60,216,11
7816,4,47,70,243,13
7817,2,35,61,198,10
7818,4,43,64,204,12
7819,4,39,64,215,12
7820,4,51,58,148,11
7821,3,42,57,221,11
7822,1,42,55,232,NA
7823,2,49,50,172,9
7824,3,37,61,195,11
7825,2,36,54,198,9
7826,3,46,58,200,11
7827,4,47,64,241,12
7828,3,46,53,148,9
7829,3,48,49,163,9
7830,3,43,59,209,11
7831,2,41,53,164,9
7832,3,42,58,190,11
7833,3,42,65,361,13
7834,3,40,58,195,11
7835,4,45,66,294,13
7836,3,45,60,194,11
7837,4,37,60,264,12
7838,3,36,63,244,11
7839,3,38,63,242,11
7840,3,41,59,233,11
7841,2,37,61,202,10
7842,3,39,60,188,11
7843,4,44,65,294,13
7844,4,48,48,128,9
7845,1,34,45,140,NA
7846,3,39,59,193,11
7847,3,40,61,175,11
7848,4,37,63,220,12
7849,2,45,53,149,9
7850,3,39,61,205,11
7851,3,35,61,196,11
7852,3,37,60,199,11
7853,4,41,70,275,13
7854,3,43,59,183,11
7855,3,40,59,192,11
7856,4,39,65,259,12
7857,3,34,64,177,11
7858,2,39,60,190,10
7859,3,42,59,188,11
7860,3,42,60,179,11
7861,3,36,60,203,11
7862,3,37,61,207,11
7863,3,33,64,176,11
7864,3,42,59,199,11
7865,4,44,64,179,12
7866,3,43,61,143,11
7867,1,36,66,181,10
7868,3,48,53,166,10
7869,4,52,56,170,11
7870,3,38,60,199,11
7871,1,46,57,239,10
7872,3,41,58,207,11
7873,3,45,60,182,11
7874,3,40,60,185,11
7875,4,40,65,267,12
7876,2,46,57,149,10
7877,3,45,61,185,11
7878,1,43,57,163,9
7879,3,36,61,209,11
7880,3,33,61,236,11
7881,3,41,59,207,11
7882,3,37,63,245,11
7883,3,41,60,195,11
7884,2,33,62,183,10
7885,3,39,61,206,11
7886,3,44,59,170,11
7887,3,38,59,200,11
7889,2,36,64,192,10
7890,3,40,58,219,11
7891,3,41,69,263,12
7892,3,31,62,225,11
7893,3,44,60,193,11
7894,2,34,61,247,11
7895,3,42,58,197,11
7896,3,37,61,216,11
7897,3,49,57,236,11
7898,3,38,61,195,11
7899,3,42,64,236,NA
7900,1,28,69,211,10
7901,3,37,60,201,11
7902,3,30,67,165,11
7903,3,36,58,172,10
7904,2,55,51,180,9
7905,2,39,58,192,10
7906,3,37,59,200,11
7907,3,40,58,179,10
7908,2,40,64,199,11
7909,3,36,61,194,11
7910,2,33,59,184,10
7911,2,41,58,196,10
7912,3,36,61,219,11
7913,2,37,60,176,10
7914,3,31,66,183,11
7915,3,54,61,230,12
7916,4,48,61,226,12
7917,4,50,70,229,13
7918,2,33,56,165,9
7919,3,37,61,208,11
7920,3,39,61,199,11
7921,4,63,62,230,13
7922,4,44,64,253,12
7923,3,50,64,212,12
7924,2,45,65,213,11
7925,4,54,69,225,13
7926,1,36,60,192,9
7927,4,46,62,234,12
7928,2,47,55,193,10
7929,2,39,64,184,11
7930,2,46,53,151,9
7931,4,48,64,234,12
7932,4,50,68,172,12
7933,4,39,61,230,12
7934,2,36,60,205,10
7935,3,41,58,175,10
7936,4,42,62,152,11
7937,3,42,61,196,11
7938,4,40,61,238,12
7939,3,38,62,217,11
7940,3,53,52,176,10
7941,3,39,57,204,11
7942,3,47,59,193,11
7943,3,36,63,259,12
7944,3,46,57,180,11
7945,3,37,61,205,11
7946,3,43,63,225,12
7947,3,37,58,176,10
7948,3,40,63,231,11
7949,3,39,64,247,12
7950,3,36,61,205,11
7951,3,38,60,195,11
7953,2,35,55,98,NA
7954,3,37,65,238,12
7955,4,47,63,238,12
7956,2,35,59,182,10
7957,2,40,59,184,10
7958,4,45,63,242,12
7959,3,37,62,245,11
7960,3,39,61,202,11
7961,2,42,58,192,10
7962,2,35,59,196,10
7963,2,38,62,215,11
7964,3,36,65,243,12
7965,4,43,65,250,12
7966,4,43,64,260,12
7967,3,48,62,234,12
7968,4,45,64,230,12
7969,3,43,62,216,11
7970,3,40,60,190,11
7971,2,44,60,202,10
7972,3,48,61,239,NA
7973,4,39,63,267,12
7974,3,37,62,218,11
7975,3,38,64,275,12
7976,3,47,61,231,12
7977,3,34,63,212,11
7978,3,37,60,195,11
7979,4,47,60,236,12
7980,4,46,64,245,12
7981,4,50,66,228,13
7982,4,42,61,262,12
7983,2,39,65,210,11
7984,2,41,60,205,10
7985,3,43,64,198,11
7986,2,41,53,233,10
7987,4,43,63,253,12
7988,4,42,60,245,12
7989,3,39,53,169,9
7990,3,43,55,133,9
7991,3,39,61,202,11
7992,3,41,65,193,11
7993,2,42,64,226,11
7994,3,47,59,249,12
7995,2,38,62,219,11
7996,3,36,61,196,11
7997,3,47,67,227,12
7998,2,35,59,176,10
7999,4,50,61,235,12
8000,3,48,68,222,12
8001,3,42,62,237,12
8002,2,38,62,194,10
8003,2,34,59,187,10
8004,3,40,60,193,11
8005,2,39,59,150,10
8006,4,48,60,239,12
8007,3,42,60,213,11
8008,3,42,63,221,11
8009,4,49,61,233,12
8010,2,39,61,199,10
8011,1,38,60,177,9
8012,2,34,60,181,10
8013,3,35,63,199,11
8014,4,47,61,239,12
8015,2,32,58,197,10
8016,1,26,63,262,10
8017,3,47,68,264,13
8018,4,40,65,307,13
8019,2,44,52,160,9
8020,3,38,66,295,12
8021,3,37,63,268,12
8022,4,45,64,240,12
8023,3,39,61,231,11
8024,3,39,59,193,11
8025,4,43,65,271,13
8026,3,38,60,195,11
8027,4,45,66,289,13
8028,3,44,63,223,12
8029,4,45,64,250,12
8030,3,38,59,206,11
8032,3,41,64,206,11
8033,4,44,60,211,12
8034,2,36,60,194,10
8035,3,38,60,196,11
8036,2,35,60,188,10
8037,2,34,58,158,9
8038,2,34,65,254,11
8039,3,57,58,191,11
8040,3,39,56,187,10
8041,3,38,64,275,12
8042,2,34,61,196,10
8043,3,30,59,192,10
8044,2,38,60,223,10
8045,4,43,61,266,12
8046,3,45,62,239,12
8047,3,37,63,197,11
8048,4,49,62,270,13
8049,3,41,60,189,11
8050,4,39,60,254,12
8051,4,42,61,252,12
8052,4,44,61,260,12
8053,4,45,60,270,12
8054,3,36,60,224,11
8055,1,39,60,261,10
8056,3,36,60,203,11
8057,4,41,61,237,12
8058,3,73,61,150,12
8059,4,41,60,254,12
8061,3,46,61,213,11
8062,4,42,65,218,12
8063,4,41,62,269,12
8064,3,42,60,266,12
8065,4,60,61,197,12
8066,2,41,57,226,10
8067,2,41,59,226,10
8068,2,63,55,185,10
8069,3,53,59,213,11
8070,4,37,61,230,12
8071,4,45,60,216,12
8072,3,39,60,208,11
8073,4,38,62,217,12
8074,3,40,61,214,11
8075,3,36,61,200,11
8076,3,49,60,223,11
8077,4,40,61,230,12
8078,2,38,59,197,10
8079,4,42,65,221,12
8080,4,42,59,231,12
8081,3,39,62,228,11
8083,3,45,59,274,12
8084,4,40,61,242,12
8085,3,59,59,173,11
8086,4,58,62,203,12
8087,4,38,62,270,12
8088,4,39,60,279,12
8089,4,38,61,275,12
8090,2,48,57,202,10
8091,3,53,57,179,11
8092,4,39,60,249,12
8093,4,40,61,247,12
8094,3,41,61,241,11
8095,3,39,60,219,11
8096,3,35,60,200,10
8097,2,62,52,192,10
8098,1,41,60,219,10
8099,3,50,61,258,12
8100,4,41,60,247,12
8101,3,36,60,192,10
8102,3,43,62,213,11
8103,3,46,69,219,12
8104,4,40,61,212,12
8105,3,52,60,205,11
8106,3,42,65,189,11
8107,2,34,59,202,10
8108,2,51,59,180,10
8109,3,50,65,226,12
8110,4,59,69,194,13
8111,3,45,67,210,12
8112,4,47,61,215,12
8113,3,40,66,190,11
8114,4,37,61,206,11
8115,2,37,64,249,11
8116,3,40,64,217,11
8117,2,45,62,257,11
8118,3,42,65,243,12
8119,3,42,64,209,11
8120,3,49,58,208,11
8121,2,46,59,197,10
8122,2,48,61,245,11
8123,1,36,60,183,9
8124,3,42,63,204,11
8125,1,47,57,258,10
8126,3,42,63,194,11
